threshold,coverage,mse,k,temperature
0.17915652617812156,0.35033259423503327,52.852157269327236,16,0.05
0.9771651923656464,0.1008869179600887,52.85254532984414,16,0.05
0.31894314289093034,0.2749445676274945,52.85289244736516,16,0.05
0.12000158056616783,0.37472283813747226,52.858616644919316,16,0.05
0.08993116319179541,0.40022172949002216,52.86226273709453,16,0.05
2.177883517742158,0.050997782705099776,52.86308656966836,16,0.05
0.06147074103355412,0.4246119733924612,52.86494217243727,16,0.05
0.008949834853410757,0.4501108647450111,52.87087862509074,16,0.05
-0.03785873614251603,0.4745011086474501,52.87537493154077,16,0.05
-0.1476645685732364,0.5254988913525499,52.87823220451912,16,0.05
-0.10004967451095581,0.5,52.87922555656114,16,0.05
-0.2038733705878258,0.549889135254989,52.88186102001979,16,0.05
1.327685156464578,0.07538802660753881,52.88202696525543,16,0.05
-0.25079125016927706,0.5753880266075388,52.88541146815085,16,0.05
-0.3025091767311095,0.5997782705099778,52.8874128042149,16,0.05
-0.36159931123256683,0.6252771618625277,52.89115137028442,16,0.05
-0.4224530845880508,0.6496674057649667,52.89380522625135,16,0.05
-0.515609622001648,0.6751662971175166,52.901288924778505,16,0.05
-0.6150001168251032,0.6995565410199557,52.90167048280429,16,0.05
-0.6730551853775975,0.7250554323725056,52.90398598800718,16,0.05
-0.7857058942317963,0.7494456762749445,52.91030141814234,16,0.05
-0.8530639678239822,0.7749445676274944,52.9152055004284,16,0.05
-1.0027221918106075,0.7993348115299335,52.91874687403434,16,0.05
-1.1199280917644499,0.8248337028824834,52.92674447577633,16,0.05
-1.206029689311981,0.8492239467849224,52.93736081298496,16,0.05
-1.2561324685811996,0.8747228381374723,52.94722409346865,16,0.05
-1.3528828144073486,0.8991130820399114,52.958360677043984,16,0.05
-1.4578320771455764,0.9246119733924612,52.96417024283278,16,0.05
-1.6107162296772004,0.9490022172949002,52.97308172159498,16,0.05
-2.179332596063614,0.9745011086474501,52.99039783080289,16,0.05
-3.5725011825561523,1.0,53.012740815485294,16,0.05
1.0885783433914182,0.1008869179600887,52.83994176656464,16,0.1
0.8752320259809494,0.12527716186252771,52.844808087160565,16,0.1
0.7488999307155612,0.15077605321507762,52.847330023286254,16,0.1
0.6530226498842245,0.17516629711751663,52.84976686167505,16,0.1
0.608712148666382,0.2006651884700665,52.851195657573676,16,0.1
0.5823081895709038,0.22505543237250555,52.85228527306224,16,0.1
0.3982484042644503,0.3004434589800443,52.85231873952284,16,0.1
0.497654989361763,0.25055432372505543,52.85639804960611,16,0.1
0.4410578742623333,0.2749445676274945,52.85691236579664,16,0.1
0.3456240475177765,0.32483370288248337,52.8578969065576,16,0.1
0.30346710830926893,0.35033259423503327,52.86139170466841,16,0.1
0.256024319678545,0.37472283813747226,52.866284315238985,16,0.1
0.20916078686714232,0.40022172949002216,52.86726040284128,16,0.1
0.13863481581211093,0.4501108647450111,52.8683019042618,16,0.1
0.16838854588568225,0.4246119733924612,52.8708528704529,16,0.1
0.08655580580234527,0.4745011086474501,52.87107363698337,16,0.1
0.03889032453298569,0.5,52.87178904502179,16,0.1
-0.004338084906339563,0.5254988913525499,52.87363726805322,16,0.1
-0.04909912645816803,0.549889135254989,52.876680028986016,16,0.1
-0.10540878549218173,0.5753880266075388,52.88064889755781,16,0.1
-0.4772851049900049,0.6995565410199557,52.88188231266932,16,0.1
-0.39628921151161195,0.6751662971175166,52.882832035019895,16,0.1
-0.2810036182403564,0.6496674057649667,52.882844779804785,16,0.1
2.239008080959328,0.050997782705099776,52.88327484561562,16,0.1
-0.5865820080041885,0.7250554323725056,52.88416390793107,16,0.1
-0.22057785838842392,0.6252771618625277,52.88433683704691,16,0.1
-0.17282028198242186,0.5997782705099778,52.88472621674616,16,0.1
1.4433347463607848,0.07538802660753881,52.88729575591406,16,0.1
-0.6992482542991638,0.7494456762749445,52.888951170593714,16,0.1
-0.8164219796657564,0.7749445676274944,52.89691567883714,16,0.1
-0.9191225886344909,0.7993348115299335,52.901669088893385,16,0.1
-1.0194110870361328,0.8248337028824834,52.906747052136886,16,0.1
-1.108217537403106,0.8492239467849224,52.91448445133897,16,0.1
-1.2043670117855072,0.8747228381374723,52.920617858516295,16,0.1
-1.314913034439087,0.9002217294900222,52.92635293400881,16,0.1
-1.5050116717815396,0.9246119733924612,52.932069257508985,16,0.1
-1.7946056485176085,0.9490022172949002,52.94167157431501,16,0.1
-1.9254960894584656,0.9745011086474501,52.95286480018384,16,0.1
-2.6524317264556885,1.0,52.95947519269706,16,0.1
1.14471595287323,0.1008869179600887,52.848861754877234,16,0.2
0.8773436099290848,0.12527716186252771,52.856659955115596,16,0.2
0.715383672714234,0.15077605321507762,52.861394109026214,16,0.2
0.6267586767673493,0.17516629711751663,52.86327607849532,16,0.2
0.511284165084362,0.22505543237250555,52.865182311348136,16,0.2
