role,method,dataset,domain,windows,series,mse,mae,rmse,mase,rmsse,smape,wape_numerator,wape_denominator,wape,patchtst_mse,relative_mse_reduction
confirmation,raft_adapter,nn5,banking,192,24,1.2088065091631843,0.837447919542055,1.0526932563067388,1.3851886427422304,1.2299095097245947,0.3753398077496548,63921.81622974364,198289.8,0.3223656347282425,0.830744318037187,-0.4550885066770616
confirmation,raft_adapter,pedestrian,transport,192,24,0.7819930708389408,0.6249140671159997,0.7756899396288669,6.8732325140586745,5.634976146012369,0.9369870728043811,1243456.994961531,1.918964e+06,0.6479834926353651,0.26949376454565516,-1.9017111848851802
confirmation,raft_adapter,rideshare,mobility,192,24,1.7242454483829563,1.0917452757957007,1.2138010700920792,1150139.9455896993,206.57727836404013,0.8227916224584605,11826.878644497703,20529.19,0.5761006137871356,2.7234766475307595,0.36689545330001494
confirmation,raft_adapter,temperature_rain,climate,192,24,7.131922534835322,1.3190179870181964,1.8169992278734577,1.5932594423176143,1.134326664958743,1.5383981788422048,45872.297056863965,41609.645,1.1024438582361018,4.469381644411449,-0.5957291415811705
confirmation,raft_adapter,tourism_monthly,tourism,192,24,19.006156858343356,2.631331404489174,3.200836636087763,1.8764598661896592,1.7994754919364937,0.3262552088154827,27728713.1466811,1.5730925e+08,0.17626880491273533,13.826759269397877,-0.37459230236320074
confirmation,random_control,bitcoin,economic,144,18,9386.347864982665,33.458003760059846,37.594235763067466,14759.27989972542,91.01213208588143,0.3310350664978153,4.514739509693857e+21,2.944461e+22,0.15332990886524187,9390.32478097645,0.00042351208148228014
confirmation,random_control,fred_md,macroeconomic,192,24,40.28306064851857,1.26876818105595,1.4028045355742202,1.0346373245192606,1.0123711981867982,0.12733148095326938,25516717.20721397,2.5137315e+08,0.10150931793708014,40.255214690246945,-0.0006917354306987811
confirmation,random_control,kdd_air,air_quality,192,24,1.2137474620556894,0.7078035060873037,0.8214084855245773,665408.8706859031,82.27757319226619,0.6328704491548698,136716.32695645813,237219.4,0.5763285943493847,1.1057381086564229,-0.0976807731900533
confirmation,random_control,m4_hourly,competition_hourly,192,24,0.5491606856325796,0.5504161366111475,0.6528474724048987,4.552120469474337,4.34069310920273,0.17263879068046462,5906229.890108879,7.485511e+07,0.07890215821344143,0.5009415711731597,-0.09625696335501766
confirmation,random_control,m4_weekly,competition_weekly,192,24,2.581024202798806,0.7511926422358347,0.8801713630573819,4.330613143196616,3.766916873726807,0.07434908152741519,777234.1407188945,1.4279037e+07,0.0544318318328396,2.6003773882075536,0.0074424525826567445
confirmation,random_control,nn5,banking,192,24,0.915733702605344,0.7320667984551316,0.9419733691854386,1.2162932853628223,1.1047361387581887,0.31253433067454356,55565.517896305966,198289.8,0.2802237874666539,0.830744318037187,-0.10230510485941435
confirmation,random_control,pedestrian,transport,192,24,0.30106653330747385,0.381972825634269,0.48224322617552473,2.3141476586516614,1.9390929504149328,0.7786917549863691,787132.370401311,1.918964e+06,0.4101861058369573,0.26949376454565516,-0.11715584149061042
confirmation,random_control,rideshare,mobility,192,24,5.46527927659053,2.2587756078098917,2.3001439216598665,1864554.8397844785,259.6453434917095,1.9167770305696201,22993.884366971117,20529.19,1.1200580724082574,2.7234766475307595,-1.006728892478526
confirmation,random_control,temperature_rain,climate,192,24,4.668828811431281,1.1713143000413564,1.5878509884696044,1.4101987385801174,1.0024652648783807,1.4690369059931683,42153.252658103534,41609.645,1.0130644741856727,4.469381644411449,-0.0446252262366591
confirmation,random_control,tourism_monthly,tourism,192,24,14.082398362757715,2.5719152066016653,3.0269695206162908,1.852151549703553,1.7075727921120583,0.33637684183155603,28151856.17632247,1.5730925e+08,0.17895868510109764,13.826759269397877,-0.018488720919993984
confirmation,seasonal_naive,bitcoin,economic,144,18,5412.579526636166,23.376651454059658,28.788047490823757,1.6769462241976973,1.4084305351360962,0.19994733084306007,3.495126771007634e+21,2.944461e+22,0.11870174749182977,9390.32478097645,0.42360039158588725
confirmation,seasonal_naive,fred_md,macroeconomic,192,24,61.67804683550347,1.7124939028833774,1.8515935822988252,1.0800458124388184,0.9983515437881634,0.11436520336879286,35022060.342639215,2.5137315e+08,0.13932299477487245,40.255214690246945,-0.5321753295839922
confirmation,seasonal_naive,kdd_air,air_quality,192,24,4.116254637372916,0.8300483309124552,0.9510070295177445,1.122366438230195,0.9974030368604233,0.6400207749133316,127355.50032931131,237219.4,0.5368679668437173,1.1057381086564229,-2.722630707170396
confirmation,seasonal_naive,m4_hourly,competition_hourly,192,24,0.3403625136292096,0.3313351491232829,0.4231778892674927,1.4186078903201746,1.3129077242018439,0.11407365151102256,3283582.9902022285,7.485511e+07,0.04386584833648006,0.5009415711731597,0.32055446539980414
confirmation,seasonal_naive,m4_weekly,competition_weekly,192,24,2.1334887200574895,0.659358608280761,0.7873880956970768,3.194768920820717,2.7893809032183303,0.06212534139420079,626294.3378962836,1.4279037e+07,0.0438611047717212,2.6003773882075536,0.17954650362188063
confirmation,seasonal_naive,nn5,banking,192,24,0.8125792134903479,0.6134811430939581,0.8558553554738345,1.0121097771166494,1.0080828575860248,0.2853241177472779,46722.64462009451,198289.8,0.23562808251575354,0.830744318037187,0.021866059330695187
confirmation,seasonal_naive,pedestrian,transport,192,24,0.17878147575109057,0.21401860811716725,0.30832643345786503,1.043336035735356,1.0127945372549956,0.411286702876815,433419.99820776173,1.918964e+06,0.2258614534758139,0.26949376454565516,0.33660255163045505
confirmation,seasonal_naive,rideshare,mobility,192,24,0.3047395993025179,0.29293741129266787,0.39165835882583505,560767.84834981,156.93788334042173,0.17094896764506481,3261.6756644456163,20529.19,0.1588799047275155,2.7234766475307595,0.8881064026824647
confirmation,seasonal_naive,temperature_rain,climate,192,24,9.098024895665707,1.298755683862651,1.8247309458243672,1.5005291280080206,1.1162738017741307,1.258331276924861,44321.848107114165,41609.645,1.0651820895472257,4.469381644411449,-1.0356339242234887
confirmation,seasonal_naive,tourism_monthly,tourism,192,24,8.86922083231008,1.6743536936491081,2.1209827158347307,0.9867642948035084,0.9995461899647168,0.2106353135172249,14226256.964880498,1.5730925e+08,0.09043496899101888,13.826759269397877,0.35854666596098805
confirmation,shuffled_control,bitcoin,economic,144,18,9390.248173302572,33.48555109027102,37.62673904625911,19846.551393760805,102.41588217382451,0.33830866526290637,4.514123867025531e+21,2.944461e+22,0.1533090003645354,9390.32478097645,8.158149549131188e-06
confirmation,shuffled_control,fred_md,macroeconomic,192,24,40.17126389094752,1.284403772959801,1.420152002373045,1.06571061391554,1.0532158963027805,0.14030534254830837,25466751.133939188,2.5137315e+08,0.10131054542347939,40.255214690246945,0.0020854639565432986
confirmation,shuffled_control,kdd_air,air_quality,192,24,1.1954041350896707,0.7038575014812523,0.8193438599960263,420848.51938001515,55.29235963384576,0.6805593294827355,133962.31704895862,237219.4,0.5647190470908559,1.1057381086564229,-0.08109155841811466
